Year,Month,Day,MJD,HAM_ms
1987,9,10,47048,-0.03873493
1987,9,11,47049,-0.03893148
1987,9,12,47050,-0.03984553
1987,9,13,47051,-0.04131063
1987,9,14,47052,-0.04140970
1987,9,15,47053,-0.04233262
1987,9,16,47054,-0.04312225
1987,9,17,47055,-0.04353700
1987,9,18,47056,-0.04426281
1987,9,19,47057,-0.04395495
1987,9,20,47058,-0.04308125
1987,9,21,47059,-0.04234389
1987,9,22,47060,-0.04128284
1987,9,23,47061,-0.04113990
1987,9,24,47062,-0.04109225
1987,9,25,47063,-0.04120395
1987,9,26,47064,-0.04118127
1987,9,27,47065,-0.04032097
1987,9,28,47066,-0.03924166
1987,9,29,47067,-0.03895767
1987,9,30,47068,-0.03918566
1987,10,1,47069,-0.03934334
1987,10,2,47070,-0.03891518
1987,10,3,47071,-0.03907953
1987,10,4,47072,-0.03989965
1987,10,5,47073,-0.04040272
1987,10,6,47074,-0.04153346
1987,10,7,47075,-0.04236129
1987,10,8,47076,-0.04271342
1987,10,9,47077,-0.04323333
1987,10,10,47078,-0.04394593
1987,10,11,47079,-0.04475493
1987,10,12,47080,-0.04517778
1987,10,13,47081,-0.04539332
1987,10,14,47082,-0.04608097
1987,10,15,47083,-0.04632665
1987,10,16,47084,-0.04604414
1987,10,17,47085,-0.04644899
1987,10,18,47086,-0.04646420
1987,10,19,47087,-0.04549114
1987,10,20,47088,-0.04661466
1987,10,21,47089,-0.04792951
1987,10,22,47090,-0.04858503
1987,10,23,47091,-0.04942574
1987,10,24,47092,-0.04948117
1987,10,25,47093,-0.05056185
1987,10,26,47094,-0.05103674
1987,10,27,47095,-0.05190751
1987,10,28,47096,-0.05254569
1987,10,29,47097,-0.05324883
1987,10,30,47098,-0.05415041
1987,10,31,47099,-0.05536575
1987,11,1,47100,-0.05531379
1987,11,2,47101,-0.05479607
1987,11,3,47102,-0.05431647
1987,11,4,47103,-0.05429742
1987,11,5,47104,-0.05339087
1987,11,6,47105,-0.05332195
1987,11,7,47106,-0.05350113
1987,11,8,47107,-0.05360582
1987,11,9,47108,-0.05271597
1987,11,10,47109,-0.05136129
1987,11,11,47110,-0.05088319
1987,11,12,47111,-0.04988239
1987,11,13,47112,-0.04876335
1987,11,14,47113,-0.04790189
1987,11,15,47114,-0.04734349
1987,11,16,47115,-0.04593646
1987,11,17,47116,-0.04568547
1987,11,18,47117,-0.04629702
1987,11,19,47118,-0.04646276
1987,11,20,47119,-0.04656432
1987,11,21,47120,-0.04655757
1987,11,22,47121,-0.04763863
1987,11,23,47122,-0.04844047
1987,11,24,47123,-0.04764825
1987,11,25,47124,-0.04671598
1987,11,26,47125,-0.04650900
1987,11,27,47126,-0.04641064
1987,11,28,47127,-0.04654177
1987,11,29,47128,-0.04682143
1987,11,30,47129,-0.04592369
1987,12,1,47130,-0.04443225
1987,12,2,47131,-0.04253929
1987,12,3,47132,-0.04077488
1987,12,4,47133,-0.03959522
1987,12,5,47134,-0.03920974
1987,12,6,47135,-0.03828860
1987,12,7,47136,-0.03822171
1987,12,8,47137,-0.03865934
1987,12,9,47138,-0.03814464
1987,12,10,47139,-0.03810279
1987,12,11,47140,-0.03864241
1987,12,12,47141,-0.03876255
1987,12,13,47142,-0.03830968
1987,12,14,47143,-0.03737742
1987,12,15,47144,-0.03547925
1987,12,16,47145,-0.03431377
1987,12,17,47146,-0.03308259
1987,12,18,47147,-0.03209868
1987,12,19,47148,-0.03000511
1987,12,20,47149,-0.02883823
1987,12,21,47150,-0.02784570
1987,12,22,47151,-0.02656328
1987,12,23,47152,-0.02466285
1987,12,24,47153,-0.02294397
1987,12,25,47154,-0.02126758
1987,12,26,47155,-0.02017858
1987,12,27,47156,-0.01821083
1987,12,28,47157,-0.01661073
1987,12,29,47158,-0.01553281
1987,12,30,47159,-0.01528521
1987,12,31,47160,-0.01491982
1988,1,1,47161,-0.01434367
1988,1,2,47162,-0.01395622
1988,1,3,47163,-0.01376569
1988,1,4,47164,-0.01324023
1988,1,5,47165,-0.01362365
1988,1,6,47166,-0.01330451
1988,1,7,47167,-0.01303334
1988,1,8,47168,-0.01283773
1988,1,9,47169,-0.01144769
1988,1,10,47170,-0.00991044
1988,1,11,47171,-0.00820461
1988,1,12,47172,-0.00718518
1988,1,13,47173,-0.00696304
1988,1,14,47174,-0.00495663
1988,1,15,47175,-0.00275246
1988,1,16,47176,-0.00159785
1988,1,17,47177,-0.00034117
1988,1,18,47178,0.00136814
1988,1,19,47179,0.00343455
1988,1,20,47180,0.00502577
1988,1,21,47181,0.00633326
1988,1,22,47182,0.00664886
1988,1,23,47183,0.00704639
1988,1,24,47184,0.00773190
1988,1,25,47185,0.00881625
1988,1,26,47186,0.01058974
1988,1,27,47187,0.01165781
1988,1,28,47188,0.01237121
1988,1,29,47189,0.01308669
1988,1,30,47190,0.01420279
1988,1,31,47191,0.01466780
1988,2,1,47192,0.01536777
1988,2,2,47193,0.01601166
1988,2,3,47194,0.01710557
1988,2,4,47195,0.01821893
1988,2,5,47196,0.01928028
1988,2,6,47197,0.02008209
1988,2,7,47198,0.02176633
1988,2,8,47199,0.02281881
1988,2,9,47200,0.02415169
1988,2,10,47201,0.02537787
1988,2,11,47202,0.02749018
1988,2,12,47203,0.02946341
1988,2,13,47204,0.03061424
1988,2,14,47205,0.03232166
1988,2,15,47206,0.03427116
1988,2,16,47207,0.03592552
1988,2,17,47208,0.03711160
1988,2,18,47209,0.03871347
1988,2,19,47210,0.03946198
1988,2,20,47211,0.03980720
1988,2,21,47212,0.03994445
1988,2,22,47213,0.04043535
1988,2,23,47214,0.04257868
1988,2,24,47215,0.04464381
1988,2,25,47216,0.04595121
1988,2,26,47217,0.04595449
1988,2,27,47218,0.04612747
1988,2,28,47219,0.04708730
1988,2,29,47220,0.04777736
1988,3,1,47221,0.04873004
1988,3,2,47222,0.04903192
1988,3,3,47223,0.05096380
1988,3,4,47224,0.05375154
1988,3,5,47225,0.05544756
1988,3,6,47226,0.05655578
1988,3,7,47227,0.05800171
1988,3,8,47228,0.06020856
1988,3,9,47229,0.06249221
1988,3,10,47230,0.06567706
1988,3,11,47231,0.06880535
1988,3,12,47232,0.07056844
1988,3,13,47233,0.07132398
1988,3,14,47234,0.07212650
1988,3,15,47235,0.07381996
1988,3,16,47236,0.07485550
1988,3,17,47237,0.07582781
1988,3,18,47238,0.07639950
1988,3,19,47239,0.07632012
1988,3,20,47240,0.07590524
1988,3,21,47241,0.07632881
1988,3,22,47242,0.07585911
1988,3,23,47243,0.07557079
1988,3,24,47244,0.07664712
1988,3,25,47245,0.07708244
1988,3,26,47246,0.07690807
1988,3,27,47247,0.07684166
1988,3,28,47248,0.07777621
1988,3,29,47249,0.07917206
1988,3,30,47250,0.07987991
1988,3,31,47251,0.07961845
1988,4,1,47252,0.07911608
1988,4,2,47253,0.07928662
1988,4,3,47254,0.07999294
1988,4,4,47255,0.07935872
1988,4,5,47256,0.07857636
1988,4,6,47257,0.07820391
1988,4,7,47258,0.07810393
1988,4,8,47259,0.07798787
1988,4,9,47260,0.07773097
1988,4,10,47261,0.07670201
1988,4,11,47262,0.07632185
1988,4,12,47263,0.07638501
1988,4,13,47264,0.07570664
1988,4,14,47265,0.07547625
1988,4,15,47266,0.07482071
1988,4,16,47267,0.07465677
1988,4,17,47268,0.07516404
1988,4,18,47269,0.07523121
1988,4,19,47270,0.07522939
1988,4,20,47271,0.07505100
1988,4,21,47272,0.07465070
1988,4,22,47273,0.07421946
1988,4,23,47274,0.07381155
1988,4,24,47275,0.07244326
1988,4,25,47276,0.07110565
1988,4,26,47277,0.07030366
1988,4,27,47278,0.06973113
1988,4,28,47279,0.06966740
1988,4,29,47280,0.06944309
1988,4,30,47281,0.06943503
1988,5,1,47282,0.06796135
1988,5,2,47283,0.06682886
1988,5,3,47284,0.06602228
1988,5,4,47285,0.06555594
1988,5,5,47286,0.06535218
1988,5,6,47287,0.06358116
1988,5,7,47288,0.06322100
1988,5,8,47289,0.06175145
1988,5,9,47290,0.05908105
1988,5,10,47291,0.05668328
1988,5,11,47292,0.05406741
1988,5,12,47293,0.05232135
1988,5,13,47294,0.05160768
1988,5,14,47295,0.04951106
1988,5,15,47296,0.04743359
1988,5,16,47297,0.04665295
1988,5,17,47298,0.04577396
1988,5,18,47299,0.04470055
1988,5,19,47300,0.04266800
1988,5,20,47301,0.04150677
1988,5,21,47302,0.04064848
1988,5,22,47303,0.03893914
1988,5,23,47304,0.03876090
1988,5,24,47305,0.03750570
1988,5,25,47306,0.03565612
1988,5,26,47307,0.03328538
1988,5,27,47308,0.03180068
1988,5,28,47309,0.03044611
1988,5,29,47310,0.02930071
1988,5,30,47311,0.02753303
1988,5,31,47312,0.02563350
1988,6,1,47313,0.02563541
1988,6,2,47314,0.02492408
1988,6,3,47315,0.02258753
1988,6,4,47316,0.02173914
1988,6,5,47317,0.02005549
1988,6,6,47318,0.01823569
1988,6,7,47319,0.01571754
1988,6,8,47320,0.01374075
1988,6,9,47321,0.01261035
1988,6,10,47322,0.01162663
1988,6,11,47323,0.01064773
1988,6,12,47324,0.00848577
1988,6,13,47325,0.00715378
1988,6,14,47326,0.00607855
1988,6,15,47327,0.00467004
1988,6,16,47328,0.00386951
1988,6,17,47329,0.00252071
1988,6,18,47330,0.00168651
1988,6,19,47331,0.00102319
1988,6,20,47332,-0.00085669
1988,6,21,47333,-0.00348361
1988,6,22,47334,-0.00483251
1988,6,23,47335,-0.00536947
1988,6,24,47336,-0.00580052
1988,6,25,47337,-0.00560757
1988,6,26,47338,-0.00618250
1988,6,27,47339,-0.00672760
1988,6,28,47340,-0.00706731
1988,6,29,47341,-0.00733837
1988,6,30,47342,-0.00768214
1988,7,1,47343,-0.00736438
1988,7,2,47344,-0.00733300
1988,7,3,47345,-0.00673054
1988,7,4,47346,-0.00525035
1988,7,5,47347,-0.00428233
1988,7,6,47348,-0.00452248
1988,7,7,47349,-0.00578273
1988,7,8,47350,-0.00671129
1988,7,9,47351,-0.00758284
1988,7,10,47352,-0.00805134
1988,7,11,47353,-0.00811445
1988,7,12,47354,-0.00687202
1988,7,13,47355,-0.00572589
1988,7,14,47356,-0.00614168
1988,7,15,47357,-0.00631380
1988,7,16,47358,-0.00565206
1988,7,17,47359,-0.00535211
1988,7,18,47360,-0.00589900
1988,7,19,47361,-0.00721193
1988,7,20,47362,-0.00815640
1988,7,21,47363,-0.00800074
1988,7,22,47364,-0.00844616
1988,7,23,47365,-0.00863681
1988,7,24,47366,-0.00866717
1988,7,25,47367,-0.00904460
1988,7,26,47368,-0.00911632
1988,7,27,47369,-0.00980994
1988,7,28,47370,-0.01010459
1988,7,29,47371,-0.01034379
1988,7,30,47372,-0.01037760
1988,7,31,47373,-0.01031120
1988,8,1,47374,-0.01038568
1988,8,2,47375,-0.01105810
1988,8,3,47376,-0.01131412
1988,8,4,47377,-0.01113970
1988,8,5,47378,-0.01068328
1988,8,6,47379,-0.01084499
1988,8,7,47380,-0.01051569
1988,8,8,47381,-0.01049425
1988,8,9,47382,-0.01098092
1988,8,10,47383,-0.01064431
1988,8,11,47384,-0.01016517
1988,8,12,47385,-0.00925752
1988,8,13,47386,-0.00847776
1988,8,14,47387,-0.00713025
1988,8,15,47388,-0.00595139
1988,8,16,47389,-0.00560537
1988,8,17,47390,-0.00526621
1988,8,18,47391,-0.00529016
1988,8,19,47392,-0.00446259
1988,8,20,47393,-0.00333700
1988,8,21,47394,-0.00140073
1988,8,22,47395,0.00154465
1988,8,23,47396,0.00342429
1988,8,24,47397,0.00448586
1988,8,25,47398,0.00482486
1988,8,26,47399,0.00551471
1988,8,27,47400,0.00603903
1988,8,28,47401,0.00670355
1988,8,29,47402,0.00767443
1988,8,30,47403,0.00718746
1988,8,31,47404,0.00679751
1988,9,1,47405,0.00743805
1988,9,2,47406,0.00929030
1988,9,3,47407,0.01031504
1988,9,4,47408,0.01102354
1988,9,5,47409,0.01124243
1988,9,6,47410,0.01140450
1988,9,7,47411,0.01111110
1988,9,8,47412,0.01047331
1988,9,9,47413,0.01032870
1988,9,10,47414,0.01035951
1988,9,11,47415,0.01129944
1988,9,12,47416,0.01270524
1988,9,13,47417,0.01283719
1988,9,14,47418,0.01259973
1988,9,15,47419,0.01203336
1988,9,16,47420,0.01202627
1988,9,17,47421,0.01271901
1988,9,18,47422,0.01233238
1988,9,19,47423,0.01177362
1988,9,20,47424,0.01126488
1988,9,21,47425,0.01115152
1988,9,22,47426,0.01172791
1988,9,23,47427,0.01155567
1988,9,24,47428,0.01058857
1988,9,25,47429,0.00918257
1988,9,26,47430,0.00860496
1988,9,27,47431,0.00680460
1988,9,28,47432,0.00610154
1988,9,29,47433,0.00557268
1988,9,30,47434,0.00483524
1988,10,1,47435,0.00434412
1988,10,2,47436,0.00440436
1988,10,3,47437,0.00399229
1988,10,4,47438,0.00346625
1988,10,5,47439,0.00368347
1988,10,6,47440,0.00253954
1988,10,7,47441,0.00084767
1988,10,8,47442,-0.00095732
1988,10,9,47443,-0.00160502
1988,10,10,47444,-0.00261730
1988,10,11,47445,-0.00305333
1988,10,12,47446,-0.00252718
1988,10,13,47447,-0.00205318
1988,10,14,47448,-0.00231654
1988,10,15,47449,-0.00346554
1988,10,16,47450,-0.00502922
1988,10,17,47451,-0.00485998
1988,10,18,47452,-0.00371250
1988,10,19,47453,-0.00264105
1988,10,20,47454,-0.00353441
1988,10,21,47455,-0.00478803
1988,10,22,47456,-0.00666611
1988,10,23,47457,-0.00682474
1988,10,24,47458,-0.00900932
1988,10,25,47459,-0.01052988
1988,10,26,47460,-0.01174783
1988,10,27,47461,-0.01255489
1988,10,28,47462,-0.01410280
1988,10,29,47463,-0.01703016
1988,10,30,47464,-0.01861410
1988,10,31,47465,-0.01890789
1988,11,1,47466,-0.01915087
1988,11,2,47467,-0.01949180
1988,11,3,47468,-0.02018819
1988,11,4,47469,-0.02052511
1988,11,5,47470,-0.02087972
1988,11,6,47471,-0.01981060
1988,11,7,47472,-0.01979123
1988,11,8,47473,-0.02085248
1988,11,9,47474,-0.02185689
1988,11,10,47475,-0.02220958
1988,11,11,47476,-0.02240619
1988,11,12,47477,-0.02301942
1988,11,13,47478,-0.02377451
1988,11,14,47479,-0.02430006
1988,11,15,47480,-0.02414952
1988,11,16,47481,-0.02429943
1988,11,17,47482,-0.02400942
1988,11,18,47483,-0.02278927
1988,11,19,47484,-0.02139847
1988,11,20,47485,-0.02047710
1988,11,21,47486,-0.01879970
1988,11,22,47487,-0.01745699
1988,11,23,47488,-0.01700887
1988,11,24,47489,-0.01750305
1988,11,25,47490,-0.01824307
1988,11,26,47491,-0.01767758
1988,11,27,47492,-0.01673760
1988,11,28,47493,-0.01624551
1988,11,29,47494,-0.01561117
1988,11,30,47495,-0.01392352
1988,12,1,47496,-0.01265831
1988,12,2,47497,-0.01247839
1988,12,3,47498,-0.01250522
1988,12,4,47499,-0.01222333
1988,12,5,47500,-0.01245304
1988,12,6,47501,-0.01173113
1988,12,7,47502,-0.01131313
1988,12,8,47503,-0.01034470
1988,12,9,47504,-0.00973329
1988,12,10,47505,-0.00936879
1988,12,11,47506,-0.00921167
1988,12,12,47507,-0.00964677
1988,12,13,47508,-0.00965046
1988,12,14,47509,-0.01084844
1988,12,15,47510,-0.01154325
1988,12,16,47511,-0.01068495
1988,12,17,47512,-0.00981044
1988,12,18,47513,-0.00904306
1988,12,19,47514,-0.00891287
1988,12,20,47515,-0.00889586
1988,12,21,47516,-0.00851058
1988,12,22,47517,-0.00762293
1988,12,23,47518,-0.00660689
1988,12,24,47519,-0.00517323
1988,12,25,47520,-0.00359667
1988,12,26,47521,-0.00232676
1988,12,27,47522,-0.00058497
1988,12,28,47523,0.00177490
1988,12,29,47524,0.00292304
1988,12,30,47525,0.00399305
1988,12,31,47526,0.00472795
1989,1,1,47527,0.00523531
1989,1,2,47528,0.00639742
1989,1,3,47529,0.00793682
1989,1,4,47530,0.01025306
1989,1,5,47531,0.01313297
1989,1,6,47532,0.01529269
1989,1,7,47533,0.01642652
1989,1,8,47534,0.01772683
1989,1,9,47535,0.01865354
1989,1,10,47536,0.01985016
1989,1,11,47537,0.02066512
1989,1,12,47538,0.02157227
1989,1,13,47539,0.02239868
1989,1,14,47540,0.02356895
1989,1,15,47541,0.02389075
1989,1,16,47542,0.02323314
1989,1,17,47543,0.02248345
1989,1,18,47544,0.02199293
1989,1,19,47545,0.02107166
1989,1,20,47546,0.02079266
1989,1,21,47547,0.02042496
1989,1,22,47548,0.02065021
1989,1,23,47549,0.02071275
1989,1,24,47550,0.02107367
1989,1,25,47551,0.02173853
1989,1,26,47552,0.02286305
1989,1,27,47553,0.02410947
1989,1,28,47554,0.02499168
1989,1,29,47555,0.02631119
1989,1,30,47556,0.02763275
1989,1,31,47557,0.02912170
1989,2,1,47558,0.03074540
1989,2,2,47559,0.03374861
1989,2,3,47560,0.03708214
1989,2,4,47561,0.03969539
1989,2,5,47562,0.04098138
1989,2,6,47563,0.04194695
1989,2,7,47564,0.04248264
1989,2,8,47565,0.04416816
1989,2,9,47566,0.04575077
1989,2,10,47567,0.04673605
1989,2,11,47568,0.04838712
1989,2,12,47569,0.04849679
1989,2,13,47570,0.04929111
1989,2,14,47571,0.05077014
1989,2,15,47572,0.05213088
1989,2,16,47573,0.05308292
1989,2,17,47574,0.05322758
1989,2,18,47575,0.05339187
1989,2,19,47576,0.05434622
1989,2,20,47577,0.05519206
1989,2,21,47578,0.05720715
1989,2,22,47579,0.05922546
1989,2,23,47580,0.06069630
1989,2,24,47581,0.06231100
1989,2,25,47582,0.06395458
1989,2,26,47583,0.06430691
1989,2,27,47584,0.06353241
1989,2,28,47585,0.06295422
1989,3,1,47586,0.06249565
1989,3,2,47587,0.06336301
1989,3,3,47588,0.06377734
1989,3,4,47589,0.06532700
1989,3,5,47590,0.06795861
1989,3,6,47591,0.07025573
1989,3,7,47592,0.07161713
1989,3,8,47593,0.07248988
1989,3,9,47594,0.07372632
1989,3,10,47595,0.07491637
1989,3,11,47596,0.07649756
1989,3,12,47597,0.07898179
1989,3,13,47598,0.08230989
1989,3,14,47599,0.08373112
1989,3,15,47600,0.08496209
1989,3,16,47601,0.08661696
1989,3,17,47602,0.08894991
1989,3,18,47603,0.09120870
1989,3,19,47604,0.09270881
1989,3,20,47605,0.09529462
1989,3,21,47606,0.09829356
1989,3,22,47607,0.10011538
1989,3,23,47608,0.10289350
1989,3,24,47609,0.10531735
1989,3,25,47610,0.10670560
1989,3,26,47611,0.10803503
1989,3,27,47612,0.10960139
1989,3,28,47613,0.11174763
1989,3,29,47614,0.11336068
1989,3,30,47615,0.11501175
1989,3,31,47616,0.11626066
1989,4,1,47617,0.11750719
1989,4,2,47618,0.11826830
1989,4,3,47619,0.11744323
1989,4,4,47620,0.11771465
1989,4,5,47621,0.11769875
1989,4,6,47622,0.11829483
1989,4,7,47623,0.11882740
1989,4,8,47624,0.11802042
1989,4,9,47625,0.11748881
1989,4,10,47626,0.11716250
1989,4,11,47627,0.11758710
1989,4,12,47628,0.11749337
1989,4,13,47629,0.11578344
1989,4,14,47630,0.11428399
1989,4,15,47631,0.11362170
1989,4,16,47632,0.11235648
1989,4,17,47633,0.11153594
1989,4,18,47634,0.10990380
1989,4,19,47635,0.10923617
1989,4,20,47636,0.10770677
1989,4,21,47637,0.10590972
1989,4,22,47638,0.10493485
1989,4,23,47639,0.10541410
1989,4,24,47640,0.10560531
1989,4,25,47641,0.10541721
1989,4,26,47642,0.10553246
1989,4,27,47643,0.10541328
1989,4,28,47644,0.10463991
1989,4,29,47645,0.10395472
1989,4,30,47646,0.10399180
1989,5,1,47647,0.10336807
1989,5,2,47648,0.10247519
1989,5,3,47649,0.10196685
1989,5,4,47650,0.10117516
1989,5,5,47651,0.10064398
1989,5,6,47652,0.09999646
1989,5,7,47653,0.09919172
1989,5,8,47654,0.09916271
1989,5,9,47655,0.09906138
1989,5,10,47656,0.09858242
1989,5,11,47657,0.09812954
1989,5,12,47658,0.09785104
1989,5,13,47659,0.09673884
1989,5,14,47660,0.09624263
1989,5,15,47661,0.09591505
1989,5,16,47662,0.09517518
1989,5,17,47663,0.09362185
1989,5,18,47664,0.09202912
1989,5,19,47665,0.09035183
1989,5,20,47666,0.08852303
1989,5,21,47667,0.08623218
1989,5,22,47668,0.08439201
1989,5,23,47669,0.08294849
1989,5,24,47670,0.08197789
1989,5,25,47671,0.08174880
1989,5,26,47672,0.08149510
1989,5,27,47673,0.08096580
1989,5,28,47674,0.07864061
1989,5,29,47675,0.07560465
1989,5,30,47676,0.07369770
1989,5,31,47677,0.07115037
1989,6,1,47678,0.07000776
1989,6,2,47679,0.06875341
1989,6,3,47680,0.06750174
1989,6,4,47681,0.06718180
1989,6,5,47682,0.06701333
1989,6,6,47683,0.06622186
1989,6,7,47684,0.06481616
1989,6,8,47685,0.06387692
1989,6,9,47686,0.06295309
1989,6,10,47687,0.06281075
1989,6,11,47688,0.06322420
1989,6,12,47689,0.06346132
1989,6,13,47690,0.06408841
1989,6,14,47691,0.06502937
1989,6,15,47692,0.06478996
1989,6,16,47693,0.06382724
1989,6,17,47694,0.06257619
1989,6,18,47695,0.06096531
1989,6,19,47696,0.05814761
1989,6,20,47697,0.05623595
1989,6,21,47698,0.05495435
1989,6,22,47699,0.05423125
1989,6,23,47700,0.05323242
1989,6,24,47701,0.05168744
1989,6,25,47702,0.05071882
1989,6,26,47703,0.04995126
1989,6,27,47704,0.04911440
1989,6,28,47705,0.04871888
1989,6,29,47706,0.04881640
1989,6,30,47707,0.04807321
1989,7,1,47708,0.04844631
1989,7,2,47709,0.04828346
1989,7,3,47710,0.04718584
1989,7,4,47711,0.04613629
1989,7,5,47712,0.04504374
1989,7,6,47713,0.04381795
1989,7,7,47714,0.04251665
1989,7,8,47715,0.04079893
1989,7,9,47716,0.03975062
1989,7,10,47717,0.03845468
1989,7,11,47718,0.03711240
1989,7,12,47719,0.03643264
1989,7,13,47720,0.03584643
1989,7,14,47721,0.03539037
1989,7,15,47722,0.03490723
1989,7,16,47723,0.03332156
1989,7,17,47724,0.03149841
1989,7,18,47725,0.03005678
1989,7,19,47726,0.02987183
1989,7,20,47727,0.02931080
1989,7,21,47728,0.02882775
1989,7,22,47729,0.02874714
1989,7,23,47730,0.02866625
1989,7,24,47731,0.02781990
1989,7,25,47732,0.02726832
1989,7,26,47733,0.02743845
1989,7,27,47734,0.02699370
1989,7,28,47735,0.02739694
1989,7,29,47736,0.02614703
1989,7,30,47737,0.02528494
1989,7,31,47738,0.02364303
1989,8,1,47739,0.02248306
1989,8,2,47740,0.02043207
1989,8,3,47741,0.01920858
1989,8,4,47742,0.01881514
1989,8,5,47743,0.01833543
1989,8,6,47744,0.01754940
1989,8,7,47745,0.01699906
1989,8,8,47746,0.01658568
1989,8,9,47747,0.01595745
1989,8,10,47748,0.01517968
1989,8,11,47749,0.01426088
1989,8,12,47750,0.01382856
1989,8,13,47751,0.01318102
1989,8,14,47752,0.01309684
1989,8,15,47753,0.01343699
1989,8,16,47754,0.01321093
1989,8,17,47755,0.01184084
1989,8,18,47756,0.01143741
1989,8,19,47757,0.01147924
1989,8,20,47758,0.01162968
1989,8,21,47759,0.01194479
1989,8,22,47760,0.01236869
1989,8,23,47761,0.01309197
1989,8,24,47762,0.01329256
1989,8,25,47763,0.01409702
1989,8,26,47764,0.01395934
1989,8,27,47765,0.01501474
1989,8,28,47766,0.01641163
1989,8,29,47767,0.01662110
1989,8,30,47768,0.01590471
1989,8,31,47769,0.01514720
1989,9,1,47770,0.01451045
1989,9,2,47771,0.01378020
1989,9,3,47772,0.01242983
1989,9,4,47773,0.01111009
1989,9,5,47774,0.01039011
1989,9,6,47775,0.00918289
1989,9,7,47776,0.00881683
1989,9,8,47777,0.00913835
1989,9,9,47778,0.00840646
1989,9,10,47779,0.00722904
1989,9,11,47780,0.00644940
